Timestamp,Username,VideoID,Comment,Date
2024-02-15T05:07:45Z,@Bayu-ks9ls,Ua21uPr1eRc,Pak Anies yang menang.<br>Yang 02 curang,2024-02-15T05:07:45Z
2024-02-15T05:07:38Z,@imantaufiq7359,Ua21uPr1eRc,100 kali diulang tetap 02 menang,2024-02-15T05:07:38Z
2024-02-15T05:07:23Z,@imantaufiq7359,Ua21uPr1eRc,"Kalah, kalah aja",2024-02-15T05:07:23Z
2024-02-15T05:06:19Z,@NanaPajada-y7e,Ua21uPr1eRc,Kalo kalah ya kalah....<br>Jangang bilang ada kecurangan..<br><br><br>Harus nya dari dulu pk Prabowo menang...,2024-02-15T05:06:19Z
2024-02-15T05:05:52Z,@sweetqueenbee756,Ua21uPr1eRc,udah kalah kok lapor melapor mbk dah nikmati kekalahan nya cari cari kesalahan,2024-02-15T05:05:52Z
2024-02-15T05:04:25Z,@yanieroycabbeng7381,Ua21uPr1eRc,💙💙💙💙✌️✌️✌️✌️🇮🇩💙💙💙,2024-02-15T05:04:25Z
2024-02-15T05:04:12Z,@freddysilalahi8415,Ua21uPr1eRc,"Maaf saya paling gk faham mengatur,menyusun dan menata kata- kata jd lebih baik saya percayakan sama ANIES mengenai tanggapan atas kemenangan telak pilihanku yakni 02 😅😅😅😅😅😅😅",2024-02-15T05:04:12Z
2024-02-15T05:04:03Z,@sweetqueenbee756,Ua21uPr1eRc,hhhhhh bilang aja dah kalah kok bisa bisanya curang cspress no 3 itu mulut nya busuk bau,2024-02-15T05:04:03Z
2024-02-15T05:03:07Z,@ZikriRahman29,Ua21uPr1eRc,Açeh utara hadir salam kenal dari saya fitri ani❤,2024-02-15T05:03:07Z
2024-02-15T05:02:45Z,@yanieroycabbeng7381,Ua21uPr1eRc,Amiiin..✌️✌️✌️✌️✌️🇮🇩🇲🇾,2024-02-15T05:02:45Z
2024-02-15T05:02:31Z,@YumaM-t6n,Ua21uPr1eRc,Ganjar kalah mah kalah aja,2024-02-15T05:02:31Z
2024-02-15T05:00:56Z,@xav7029,Ua21uPr1eRc,rakyat sudah menjatuhkan pilihan untuk pak prabowo dan  mas gibran jadi gk perlu di kawatirkan lagi....,2024-02-15T05:00:56Z
2024-02-15T04:59:38Z,@apitindrhapurnama3683,Ua21uPr1eRc,mna ini pra pendukung 01 % 03 <br>yang kemaren koar koar ..,2024-02-15T04:59:38Z
2024-02-15T04:58:50Z,@Singgh.A15,Ua21uPr1eRc,Jika sampe tidak jadi..pehh Jian kebacut pokok man😢✌️✌️✌️✌️✌️✌️,2024-02-15T04:58:50Z
2024-02-15T04:58:00Z,@TiaHayati-ub9gl,Ua21uPr1eRc,"Bagi menurut saya, siapa pun presiden nya ttp sama saja, karena jadi presiden itu tidak mudah membalikkan telapak tangan. Mereka juga butuh proses, mengurus rakyat yg ada jutaan orang, gk akan semudah itu. Yg penting doa terbaik saja untuk calon presiden dan wakil presiden semoga bisa memakmurkan rakyat nya yg masih belum bersatu padu... 😊🙏",2024-02-15T04:58:00Z
2024-02-15T04:57:31Z,@MaulanaSalman-q4e,Ua21uPr1eRc,manusia memang tidak mau menerima kekalahan padahal sudah jelas ini dunia sudah begitu maju anak kecil juga sudah begitu pintar dengan ada nya internet dan setiap anggota perwakilan sudah mencatat di setiap tps masih aja membego bego kan kaya orang yang tidak pernah sekolah .ini pilihan rakyat murni bahwa rakyat ingin prabowo jadi peresiden,2024-02-15T04:57:31Z
2024-02-15T04:57:26Z,@rannvid,Ua21uPr1eRc,Surat suara yg dicoblos malah nol 3...udah curang masih kalah..malah kalah gak bermaruah lagi 🤣🤣🤣🤣,2024-02-15T04:57:26Z
2024-02-15T04:56:37Z,@sweetqueenbee756,Ua21uPr1eRc,semoga prabowo menang,2024-02-15T04:56:37Z
2024-02-15T04:56:25Z,@kabulmulyono323,Ua21uPr1eRc,trimakasih ya oloh cita2 rakyat bisa trwujut maka yg sudah kalah harus di trma dengan lapang dada semua kehendak oloh,2024-02-15T04:56:25Z
2024-02-15T04:56:13Z,@dewahantudewahantu4244,Ua21uPr1eRc,Kalau intimidasi pada para kepala desa mungkin itu agak janggal karma didaerah kami banyak parakepala desa YG memilih ganjar mafud,2024-02-15T04:56:13Z
2024-02-15T04:56:08Z,@erryfachrizal4788,Ua21uPr1eRc,"SEMAKIN BESAR KECURANGAN, SEMAKIN BESAR PULA KEMARARAHAN RAKYAT. PERSATUAN INDONESIA TERANCAM. DAN RAKYAT SUDAH TAHU SIAPA YANG HARUS BERTANGGUNG JAWAB!",2024-02-15T04:56:08Z
2024-02-15T04:56:08Z,@sweetqueenbee756,Ua21uPr1eRc,braboeo gibran menang no 1 dan 3 gak bagus,2024-02-15T04:56:08Z
2024-02-15T04:55:22Z,@sweetqueenbee756,Ua21uPr1eRc,setiap pemilu kalah kok bilang curang min min min,2024-02-15T04:55:22Z
2024-02-15T04:54:30Z,@tonysumitro4688,Ua21uPr1eRc,Terima kasih pak Ahok yg sdh melaksanakan tugasnya dg baik didetik detik terakhir.,2024-02-15T04:54:30Z
2024-02-15T04:53:19Z,@ihsansyahrul5913,Ua21uPr1eRc,Susah kejar Bos..!,2024-02-15T04:53:19Z
2024-02-15T04:53:07Z,@rogeryanuar8109,Ua21uPr1eRc,Saatnya prabowo menjadi presiden,2024-02-15T04:53:07Z
2024-02-15T04:53:02Z,@8ball01,Ua21uPr1eRc,"Semua rakyat yang memilih,sudah pasti tidak ada kecurangan, KPU semua itu di sumpah, di lampung aja tempat gua 02, 01 03 yg coblos dikit",2024-02-15T04:53:02Z
2024-02-15T04:53:00Z,@jidtrojidt4708,Ua21uPr1eRc,kasian mereka menghibur diri,2024-02-15T04:53:00Z
2024-02-15T04:52:31Z,@suherman8600,Ua21uPr1eRc,Salam 🤟🤟🤟☝☝☝✌✌✌utk Indonesia. Persatuan Indonesia.utk lbh baik lg dn maju.,2024-02-15T04:52:31Z
2024-02-15T04:51:55Z,@jidtrojidt4708,Ua21uPr1eRc,tetap satu putaran..01 dan 02 akan struk,2024-02-15T04:51:55Z
2024-02-15T04:51:46Z,@atinrositin3888,Ua21uPr1eRc,kawal terus kecurangan bisa saja,2024-02-15T04:51:46Z
2024-02-15T04:51:06Z,@bungafaroh5012,Ua21uPr1eRc,Byk orang gila nanTi abis pemilu,2024-02-15T04:51:06Z
2024-02-15T04:50:15Z,@bungafaroh5012,Ua21uPr1eRc,Kg usah banding2 in ama negara sebelah,2024-02-15T04:50:15Z
2024-02-15T04:49:32Z,@gopret9964,Ua21uPr1eRc,"siapapun yg jadi president, kita sbg rakyat ya wajib kerja untuk mengikuti kebutuan sehari hari, kayak saya tkw hongkong semangat jadi babu demi mencukupi kebutuan sehari hari kluarga",2024-02-15T04:49:32Z
2024-02-15T04:49:19Z,@rannvid,Ua21uPr1eRc,Makanya jangan menilai orang lain dengan nilai yg terlalu rendah...kerna karma itu nyata..🤣🤣🤣🤣 rasain elu² ganjar@jangar dan anies baswiri....kalau rasa ada malu itu ailakan pindah negara tapi kalau gak punya malu.silakan tinggal di indonesia 🤣🤣,2024-02-15T04:49:19Z
2024-02-15T04:49:14Z,@bakajabjaiajav9859,Ua21uPr1eRc,Tak perlu dikawal lagi bodat ....udah jelas si paslon 2 dah menang dengan cara kecurangan.,2024-02-15T04:49:14Z
2024-02-15T04:48:58Z,@tinahwahyuni7750,Ua21uPr1eRc,Aku sebagai rakyat indonesia yg sedang di jeddah.. hanya berdo&#39;a semoga indonesia tambah maju dan sejah tera.. Amiinnnn,2024-02-15T04:48:58Z
2024-02-15T04:47:58Z,@adiriyadi4494,Ua21uPr1eRc,Prabowo menang <br>Percaya gak percaya inilah presiden kita semua akan bahagia,2024-02-15T04:47:58Z
2024-02-15T04:47:04Z,@bakajabjaiajav9859,Ua21uPr1eRc,Berapa kalian di.bayar sama kubu prabowo gibran....perbandingannya nggak sesuai....dasar biadab,2024-02-15T04:47:04Z
2024-02-15T04:45:40Z,@psslombok3152,Ua21uPr1eRc,Banyak GK dapt coblos Perbowo ...GK di kasih nyblossss,2024-02-15T04:45:40Z
2024-02-15T04:45:30Z,@suherman8600,Ua21uPr1eRc,"Alhamdllah.... Pesta demokrasi sdh terlaksana dgn kondusif, mari kt rapatkan barisan satu dn lainya, utk kembali bersatu bersama sama utk membangun bgs NKRI utk lbh baik lg dn maju.sdh tdk ada lwn lg, yg ada kawan ttp jalin silaturahmi kekerabatan persaudaraan ttp sambung menyambung menjadi satu NKRI.",2024-02-15T04:45:30Z
2024-02-15T04:44:59Z,@librarokky8135,Ua21uPr1eRc,"80℅ lebih indonesia kurang pengetshuan utk kebaikan indonesia. Contoh 25℅ membuktikan tdk tau sepak terjang Anis saat jadi Gubernur, cuma pandai melenyapkan APBD 80Triliun lebih/thn.<br>Sama juga 50℅ lebih tdk mau tau APBN Dikemanakan Sebagian. Malah utang membengkak menjadi 7780 Triliun dari 2600 Triliun di tinggalkan SBY. <br>Megawati tertipu kebaikan Jokowi selama ini. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",2024-02-15T04:44:59Z
2024-02-15T04:44:42Z,@dinanyoda9767,Ua21uPr1eRc,Alhamdulilah No.2✌✌ yessss,2024-02-15T04:44:42Z
2024-02-15T04:42:22Z,@HerianSah-s9l,Ua21uPr1eRc,Pak prabowo presidenku,2024-02-15T04:42:22Z
2024-02-15T04:41:58Z,@Itsfeya239,Ua21uPr1eRc,Hal biasa..yg kalah pasti cari alibi..kekecewaan dn ketidak puasan akan mencari kesalahan..😂,2024-02-15T04:41:58Z
2024-02-15T04:41:47Z,@Safabrity,Ua21uPr1eRc,Alhamdulillah benar d daerah jawa timur daerah jember kemenangan yg unggul nomor 2 sah,2024-02-15T04:41:47Z
2024-02-15T04:41:44Z,@Ilham_leti,Ua21uPr1eRc,Semoga jikalau di pilpres tahun 2024 ini ada kecurangan semoga semuanya terbongkar dan terbantai🎉,2024-02-15T04:41:44Z
2024-02-15T04:41:39Z,@WajahPribumi311,Ua21uPr1eRc,saya NU....dan saya ingat ucapan beliau....org yg ihlas itu ya.... (        )....<br>jadi bgmnapun saya percaya bhwa beliau org yg ihlas....saya tantjapkan gas utk paslon 02,2024-02-15T04:41:39Z
2024-02-15T04:41:32Z,@VivoBatulicin-h7e,Ua21uPr1eRc,02 joss,2024-02-15T04:41:32Z
2024-02-15T04:41:32Z,@simbok2343,Ua21uPr1eRc,Amien dan timsuksesnya sdh resah dan merendah tim sukses kemenangan Prabowo,2024-02-15T04:41:32Z
2024-02-15T04:40:58Z,@rinorahmansyah4320,Ua21uPr1eRc,Lawan menghilang dari lane,2024-02-15T04:40:58Z
2024-02-15T04:40:29Z,@aldiazis7227,Ua21uPr1eRc,kecurangan surat suara yg telah di coblos tolong selesai kan dlu,2024-02-15T04:40:29Z
2024-02-15T04:40:02Z,@simbok2343,Ua21uPr1eRc,"Sekarang kyai, ulama, dosen, rektor itu sdh tumpul....",2024-02-15T04:40:02Z
2024-02-15T04:40:00Z,@YurnalisaMahesa,Ua21uPr1eRc,😢,2024-02-15T04:40:00Z
2024-02-15T04:39:21Z,@simbok2343,Ua21uPr1eRc,Anda timses amiin ya tetap ga rela klo yg lain itu menang,2024-02-15T04:39:21Z
2024-02-15T04:39:09Z,@Fitriyani-zd9hm,Ua21uPr1eRc,Selamat bapakku. Terbang lah setinggi tingginya. Semoga bapak amanah pengurus bangsa indonesia ini dan semoga bapak bisa mengurangi kemiskinan dan air mata rakyat yg susah untuk makan di negri kita amin ya allah,2024-02-15T04:39:09Z
2024-02-15T04:38:58Z,@wawanrina7344,Ua21uPr1eRc,Mana suara pdi ko gc da suara nya,2024-02-15T04:38:58Z
2024-02-15T04:38:51Z,@mikhaangelia8457,Ua21uPr1eRc,Legowo lah akui kalau kalah masih lemah,2024-02-15T04:38:51Z
2024-02-15T04:38:41Z,@samsenksiha7392,Ua21uPr1eRc,"Kecurangan gmn ,setiap tps kan ada pangawas masing&quot; paslon🤣🤣",2024-02-15T04:38:41Z
2024-02-15T04:38:37Z,@simbok2343,Ua21uPr1eRc,Yo kawalen.....,2024-02-15T04:38:37Z
2024-02-15T04:38:19Z,@Adichanel077,Ua21uPr1eRc,Hahaha lucu dasar cebong saya satu desa progib menang,2024-02-15T04:38:19Z
2024-02-15T04:38:11Z,@rukiyah-m8h,Ua21uPr1eRc,j😅gn d ragukan pak prabowo d kampung saya pak prabowo yg uggul,2024-02-15T04:38:11Z
2024-02-15T04:38:07Z,@simbok2343,Ua21uPr1eRc,Putaran ke.2 ya amin kalah,2024-02-15T04:38:07Z
2024-02-15T04:38:02Z,@WajahPribumi311,Ua21uPr1eRc,"sikap pejuang beda dg jiwa pecundang...<br>harap bgi pendukung siapa saja,kita harus mengakui kekalahan ataupun kemenangan dlm pilihan rakyat ini....<br>semoga presiden baru kita bisa membawa NKRI lebih maju dan rakyatnya sejahtera....<br>amiiiin.....",2024-02-15T04:38:02Z
2024-02-15T04:37:40Z,@simbok2343,Ua21uPr1eRc,Wis kalah....wis,2024-02-15T04:37:40Z
2024-02-15T04:37:01Z,@wewe8177,Ua21uPr1eRc,02 bismillah menang,2024-02-15T04:37:01Z
2024-02-15T04:36:23Z,@silinaungmax9534,Ua21uPr1eRc,Sukur Bangsa dan Negara Indonesia  sebagai Negara demokrasi terbesar ke - 3 di dunia dapat melaksanakan Pemilu dengan aman dan sukses.<br>Tinggal tunggu hasil akhir.<br>Hidup Indonesia ❤❤❤,2024-02-15T04:36:23Z
2024-02-15T04:35:33Z,@slametraharjo4469,Ua21uPr1eRc,Itu mah survay bayaran😀😀,2024-02-15T04:35:33Z
2024-02-15T04:34:52Z,@TitiPrastiti,Ua21uPr1eRc,Ini survey<br>Bukan real hitung,2024-02-15T04:34:52Z
2024-02-15T04:34:37Z,@simamoraads1095,Ua21uPr1eRc,Pak Prabowo...teladani sikap pak Jokowi...rangkul Paslon yg kalah utk sama sama memajukan Indonesia...yg kalah semoga legowo dan bisa mengucapkan selamat kepada Paslon yg menang...,2024-02-15T04:34:37Z
2024-02-15T04:32:52Z,@YurnalisaMahesa,Ua21uPr1eRc,Pemili tidak jujur bro,2024-02-15T04:32:52Z
2024-02-15T04:31:33Z,@gemahrifah,Ua21uPr1eRc,Semua sudah sesuai prosedur tidak ada kecurangan.  Sya sudah pantau di tps tempat saya milih,2024-02-15T04:31:33Z
2024-02-15T04:31:20Z,@erlitadani,Ua21uPr1eRc,Wkwkwkk dalam sejarah hasil quickcount bisa berbeda loh... Inget jaman pak ahok dan pak anies ga wkwkwkk 😂😂😂,2024-02-15T04:31:20Z
2024-02-15T04:31:04Z,@moch1e,Ua21uPr1eRc,barisan sakit hati jangan tebar fitnah curang n.politik money ya. semua sama aja.. saya dari desa kecil yg jelas tahu n diberitahu dari orang2 yg dapat amplop dari partai pengusung ke 3 capres 😅🤣🤣🤣 sama aja semua,2024-02-15T04:31:04Z
2024-02-15T04:30:07Z,@budisound,Ua21uPr1eRc,Ya gak papa walaupun masih banyak gejanggalan penghitungan yg gak jelas😂😂,2024-02-15T04:30:07Z
2024-02-15T04:30:03Z,@martinaroga2350,Ua21uPr1eRc,Begitulah manusia kalau sdh kalah ada aja cari jalan untuk mengalahkan yg menang..,2024-02-15T04:30:03Z
2024-02-15T04:29:37Z,@ThasyaHarun,Ua21uPr1eRc,Alhamdulilah❤ 02✌️✌️ semangat pak Salam dari  Ntt,2024-02-15T04:29:37Z
2024-02-15T04:29:05Z,@olivekalatasik4861,Ua21uPr1eRc,M5,2024-02-15T04:29:05Z
2024-02-15T04:28:54Z,@evibudiyanti9350,Ua21uPr1eRc,"pesta demokrasi telah usai mari kita bersama presiden terpilih ,pilihan rakyat untuk bahu membahu mewujudkan bangsa yg adil makmur sejahtera ,kita berjabat tangan karena kita dari sabang sampai merauke adalah bersaudara dan jgn sampai terpecah belah hanya karena beda pilihan ....Bismillah 🙏",2024-02-15T04:28:54Z
2024-02-15T04:28:12Z,@nidanurul43,Ua21uPr1eRc,Anis yang menang....,2024-02-15T04:28:12Z
2024-02-15T04:27:45Z,@JDensuDM,Ua21uPr1eRc,"Sy tulis komen ini tg 15 sehari seelah selesai coblosan dan sy mengajak orang2 biasa yg bukan elit (apapun), utk menghentikan dan menghindari segala narasi dan aksi berkenaan dg pemilu. <br>Bagi kita pemllu sdh selesai dan kita kembali pd kehidupan sehari2 dg filosofi rakyat kecil, &quot;Ora Obah Ora Mamah&quot; (Tidak Kerja Tidak Makan).<br>Kita ajari para elit (apapun) untuk mengutamakan kesatuan dan persatuan bangsa.",2024-02-15T04:27:45Z
2024-02-15T04:26:56Z,@novifitrasusanti906,Ua21uPr1eRc,"Semoga pak Prabowo sehat selalu , dilindungi oleh Allah SWT,amin ya rabbal Allami ,<br>Saya pengen bertemu dengan pak Prabowo tapi ya gak papa de ,saya mengucap kan aja untuk pak Prabowo Subianto,selamat ya pak Prabowo.",2024-02-15T04:26:56Z
2024-02-15T04:25:58Z,@antoniussugiantoro9096,Ua21uPr1eRc,"Ha ha..ayak2 wae.<br>Disekitar TPS kami ,aman jujur tdk ada kecurangan<br>Yg ditakuti rakyat itu justru klw hasil surat suara didesa dibawa ke KPU<br>Krn dr saksi semua partai ada dan tanda tangan penuh kedamain.<br>Jd ygsewot itu tem sukses dr calon yg blm beruntung.<br>Jangan Douzon ya sahabat.",2024-02-15T04:25:58Z
2024-02-15T04:24:32Z,@tonychiprat4243,Ua21uPr1eRc,Ia mas antusias masyarakat klo ada acara hajatan apalagi dangdutan padahal di hati praroro 😅wkwk,2024-02-15T04:24:32Z
2024-02-15T04:23:40Z,@muhammadputrapandawa2404,Ua21uPr1eRc,Akhirnya Prabowo Gibran menang 1 putaran lega rasanya.......,2024-02-15T04:23:40Z
2024-02-15T04:23:18Z,@NadiaMontok,Ua21uPr1eRc,Hal biasa tk terima perhitungan suara rendah.<br>Dlu prabowo juga begitu...tp tetap harus menerima hasil perhitungan suara quick coun,2024-02-15T04:23:18Z
2024-02-15T04:22:22Z,@bahagiamenunggu8603,Ua21uPr1eRc,"Calon peesiden yg di usung pdip dari kader.tidak pernah menang jadi Presiden.tetapi untuk menjadi oposisi .pemenang pemilu wajar <br>Calon ,Presiden dari kader Pdip  tidak akan menang ,",2024-02-15T04:22:22Z
2024-02-15T04:21:47Z,@rushhojaya8788,Ua21uPr1eRc,Nasdem n pdip jd oposisi sja... Jgn msuk d kabinet,2024-02-15T04:21:47Z
2024-02-15T04:21:43Z,@yohaneskoban5997,Ua21uPr1eRc,Okhai 03 yg namanya pertandingan itu pasti ada yg menang dan ada yg kalah ko sepertinya tdk mau Terima lucu,2024-02-15T04:21:43Z
2024-02-15T04:21:37Z,@AlbertoAmeyop,Ua21uPr1eRc,02 Torang gass🤝,2024-02-15T04:21:37Z
2024-02-15T04:21:31Z,@MochYusberty,Ua21uPr1eRc,Yakin pihak dari 02 pak prabowo tidak ada kecurangan itu rilcon  itu hanya ke tidak puasan cari2kesalahan orang,2024-02-15T04:21:31Z
2024-02-15T04:21:32Z,@aansariansori4813,Ua21uPr1eRc,Rakyat yg memili..yg lebih tau mana yg trbaik..ko Bawak nama Jokowi..😅😅,2024-02-15T04:21:32Z
2024-02-15T04:21:06Z,@jhoncannel8933,Ua21uPr1eRc,Harus nya 03 minta maaf bukan lewat perantara,2024-02-15T04:21:06Z
2024-02-15T04:20:53Z,@OnlyU-k8v,Ua21uPr1eRc,yang jelas rakyat sudah muak yang namanya banteng sombong angkuh sok hebat,2024-02-15T04:20:53Z
2024-02-15T04:20:24Z,@holidaraid1299,Ua21uPr1eRc,Slmt bwt bpk prabowo gibran unggul moga menjadi president yg Amanah bwt rakyat bangsa dan negara Indonesia,2024-02-15T04:20:24Z
2024-02-15T04:20:01Z,@NilaNila-e2j,Ua21uPr1eRc,Lagu lama..TK terima kekalahan maling teriak maling.terima sja keyataan.,2024-02-15T04:20:01Z
2024-02-15T04:19:14Z,@tadpole5481,Ua21uPr1eRc,Semoga negara ini menjadi prubahan  adil dan makmur,2024-02-15T04:19:14Z
2024-02-15T04:19:05Z,@putrakarangdurin219,Ua21uPr1eRc,"Meskipun no 1 n 3 bersatu,,,gk bakalan menang ,",2024-02-15T04:19:05Z
2024-02-15T04:18:51Z,@JakaJakaefriadi,Ua21uPr1eRc,Slamat pak prabowo...smoga jadi pe mimpin yg baik bagi kami masyarakat kecil,2024-02-15T04:18:51Z
2024-02-15T04:18:35Z,@watch4ndo,Ua21uPr1eRc,hitungan internal juga yg menang 02 kok.. cuman gak mau mengakuinya,2024-02-15T04:18:35Z
2024-02-15T04:18:01Z,@bondancold6912,Ua21uPr1eRc,😢 ternyata menjadi kenyataan perkataan alm. Kh. Gus dur ..<br>Alfatiha,2024-02-15T04:18:01Z
2024-02-15T04:17:48Z,@WandiWandi-os8cq,Ua21uPr1eRc,Lagu lama bro!,2024-02-15T04:17:48Z
2024-02-15T04:17:19Z,@herichannel777,Ua21uPr1eRc,Tetap anies yg terbaik,2024-02-15T04:17:19Z
2024-02-15T04:16:33Z,@danny2163,Ua21uPr1eRc,"Prabowo inpirasi Milenial dan Gen Z , Never Give Up walau 4 kali gagal dalam Pilpres, akhirnya Goal juga",2024-02-15T04:16:33Z
2024-02-15T04:16:31Z,@ndikakumalasari1120,Ua21uPr1eRc,Pak Ganjar dan pak Anis kira2 jadi apa ya nanti?,2024-02-15T04:16:31Z
2024-02-15T04:15:53Z,@MochYusberty,Ua21uPr1eRc,Ngak usah lah orang yang menyudut biar kan  saja,2024-02-15T04:15:53Z
2024-02-15T04:15:41Z,@MuhammadUla-it4sb,Ua21uPr1eRc,02 Itu sudah menang mutlak,2024-02-15T04:15:41Z
2024-02-15T04:14:48Z,@AxelEgga,Ua21uPr1eRc,"Kertas suara sampi di TPS di kwal aparat .baik polri maupun aparat desa yg bersangkutan. Lalu pertanyaannya ,siapakah yg berani dg aparat sehingga berani buka kotak suara dan mencoblos lebih dulu. Saya kira GK masuk akal.",2024-02-15T04:14:48Z
2024-02-15T04:14:25Z,@adinkoha7280,Ua21uPr1eRc,Kaya baru ngalamin pilpres y KLO kalah y g trima ada aj ngomong nya masalah kecurangan,2024-02-15T04:14:25Z
2024-02-15T04:12:23Z,@tipudepan751,Ua21uPr1eRc,"<a href=""https://www.youtube.com/watch?v=Ua21uPr1eRc&amp;t=840"">14:00</a> keterima aja kekalahan, jadi pakai alesan pencurangan.  Terima kenyataan bro 😂, 02 juaranya 🎉",2024-02-15T04:12:23Z
2024-02-15T04:12:10Z,@yakuzapredatorfish2391,Ua21uPr1eRc,"Ttga sbelah selalu curiga dan sllu negatif sma 02 ,,, udah jelas2 dr pndukung nya aja kalah pke ga trima wkwk..😅",2024-02-15T04:18:25Z
2024-02-15T04:11:54Z,@niladpane8242,Ua21uPr1eRc,"tim 01 ini knp ga intropeksi ya..kalian kalah itu murni krn keinginan rakyat. janganlah trs2an mengeluarkan narasi2 yg mengarah kepada hasutan dan kebencian.Rakyat muak dengan Nyinyiran sementara bukti kerja dan strategi kalian memang tidak sampai kekaki rakyat bawah.<br>jgn kalian fikir hanya kalian yang cerdas dan benar,, semua elemen yg kalian sampaikan hari ini bergerak kami rakyat juga paham bahwa pergerakan mereka murni atau untuk kepentingan politik saja.<br>Catatannya adalah Rakyat hari ini jauh lbh cerdas.<br>jika memang ada kecurangan tampilkan saja bukti2 nya.",2024-02-15T04:11:54Z
2024-02-15T04:11:53Z,@stkalsom9733,Ua21uPr1eRc,"Yg kalas dah biasa g puas dgn perhitungan,Allah telah mengutus manusia untuk org&quot;yg terbaik dan berwibawa,kalau yg suka nyinyir dan membuli ,yah ini jawaban dr Allah SWT ,pragib emang MB is the best.",2024-02-15T04:11:53Z
2024-02-15T04:11:45Z,@putrakarangdurin219,Ua21uPr1eRc,"No 2 ,sorry yeee😢",2024-02-15T04:11:45Z
2024-02-15T04:11:34Z,@BadrudienBadru,Ua21uPr1eRc,Terima lapang dada..kalah menang psti sdh biasa.,2024-02-15T04:11:34Z
2024-02-15T04:11:22Z,@SuyonoUyon-c1u,Ua21uPr1eRc,Ganjar di luar expectations...asli nyungsep...sy pikir yohanis yg nyungsep gk tau nya tau nya mlh tukang mm abuk yg nyungsep,2024-02-15T04:11:22Z
2024-02-15T04:11:21Z,@nzil17,Ua21uPr1eRc,Timses Anis ketahuan nyinyir Mulu masih GK terima aja heran berbagai cara di cari²hadeh,2024-02-15T04:11:21Z
2024-02-15T04:11:05Z,@WandiWandi-os8cq,Ua21uPr1eRc,Aduh gk terima ya kAsian ya kasizan kasian kasian,2024-02-15T04:11:05Z
2024-02-15T04:10:58Z,@sandalsjeupitt3436,Ua21uPr1eRc,Pengen liat rekaman jan 15.00 nya kok time nya ilang ini 😅,2024-02-15T04:10:58Z
2024-02-15T04:10:32Z,@Diles-mf1zo,Ua21uPr1eRc,Diantara calon presiden...Prabowo yg paling pantas,2024-02-15T04:10:32Z
2024-02-15T04:10:27Z,@aditanaksong,Ua21uPr1eRc,lombok o2 smua ...,2024-02-15T04:10:27Z
2024-02-15T04:09:16Z,@RatnaWati-km4mm,Ua21uPr1eRc,"Menurut kami masyarakat kecil di Kabupaten Cianjur pemilihan di kps neutral, murni, tidak ada kecurangan karna Saksi dari pendukung 3 paslon hadir ,",2024-02-15T04:09:16Z
2024-02-15T04:08:48Z,@yosuatongku3783,Ua21uPr1eRc,Kalo sy Prabowo sy rangkul ke 4 org yg kalah sbg Menteri...maka pasti akan aman2 aja,2024-02-15T04:08:48Z
2024-02-15T04:07:39Z,@CellineStore2018-fh1ku,Ua21uPr1eRc,Menang curang pun bangga pendukungnya heran aku,2024-02-15T04:07:39Z
2024-02-15T04:07:30Z,@ichadfoes7245,Ua21uPr1eRc,Rakyat belum bergerak,2024-02-15T04:07:30Z
2024-02-15T04:07:03Z,@Winan.alfinan,Ua21uPr1eRc,jokowi presiden seumur hidup ini mah ....,2024-02-15T04:07:03Z
2024-02-15T04:06:57Z,@tinaalbertina8371,Ua21uPr1eRc,Masih  Ada waktu...  Tetap  optimis..,2024-02-15T04:06:57Z
2024-02-15T04:06:35Z,@yosuatongku3783,Ua21uPr1eRc,Memang Prabowo yg layak pimpin negara ini...militer yg cocok karena negara ini besar,2024-02-15T04:06:35Z
2024-02-15T04:06:17Z,@WandiWandi-os8cq,Ua21uPr1eRc,Semoga pak Prabowo menjadi pemimpin yg bijak dan amanah buktikan bahwa TNI tdk otoriter dan  tdk emosian kata pendukung tetangga sebelah,2024-02-15T04:06:17Z
2024-02-15T04:06:04Z,@muh_usman-dz4lv,Ua21uPr1eRc,"Hampir di semua TPS terjadi Kecurangan Fakta&gt; CEK TPS ONLINE&gt; Suara TPS Kap Maks 300 Suara, Fakta Rekap KPU di TPS bs mencapai 1.500 suara.",2024-02-15T04:06:04Z
2024-02-15T04:05:39Z,@muh_usman-dz4lv,Ua21uPr1eRc,Kecurangan sdh terlihat Fakta di Live banyak TPS seluruh Indonesia dgn melakukan Penggelembungan Suara dan Dibatasi HAK Warga yg hadir utk memilih dgn alasan Kehabisan Kertas Suara. Slm Cerdas🤟🤟,2024-02-15T04:05:39Z
